nid	module	name
9452f4f8	sceNp	sceNpCommerceGetCategoryImageURL
9458f464	sceNp	sceNpCustomMenuRegisterExceptionList
94671b4f	cellSsl	SSL_CIPHER_get_version
946ecca0	cellSail	cellSailSourceNotifyReadCompleted
947ae18e		_LHypot
947c7b8a	cellFontFT	FTManager_CloseFace
947efb0b	cellSpurs	cellSpursEventFlagGetTasksetAddress
94862702	cellSysutil	cellMsgDialogProgressBarInc
94989003	sceNpTus	sceNpTusAddAndGetVariable
949bb14c	cellL10n	GBKstoUTF8s
94c49383		_ZdlPvS_
94d51f92	cellVoice	cellVoiceStartEx
94e21701	cellSearchUtility	cellSearchGetContentIdByOffset
94e9f81d	cellGameExec	cellGameGetHomeLaunchOptionPath
94fa1f5b		_ZNSt15basic_streambufIwSt11char_traitsIwEE5uflowEv
95082493		_ZNKSt8messagesIcE6do_getEiiiRKSs
950d53c1	cellSail	cellSailPlayerCancel
95180230	cellSpurs	_cellSpursAttributeInitialize
952269c9	cellSail	cellSailPlayerGetParameter
9549d22c	sceNpTus	sceNpTusGetMultiUserVariableVUserAsync
954f48f8	cellSail	cellSailRendererVideoNotifyCallCompleted
9553af65	cellSail	cellSailFutureFinalize
9557ac9b	cellL10n	UTF8toUHC
9558ed08		lrintf
958323cf	cellHttp	cellHttpRequestGetContentLength
9598d4b3	cellRtc	cellRtcSetDosTime
959c4441	sys_net	_sys_net_lib_abort
95ae2cde	cellSaveData	cellSaveDataUserFixedExport
95b43c9d		_ZNSt6locale7_LocimpD2Ev
95c7bba3	sceNp	sceNpSignalingTerminateConnection
95cae771	cellGifDec	cellGifDecExtSetParameter
95dfecb1		_FCsubcc
95e788c3	cellVpost	cellVpostQueryAttr
95ee1695	cellSail	cellSailSourceNotifyStreamOut
95f7d9d9	cellMusicUtility	cellMusicGetPlaybackStatus
96022eef	cellSsl	SSLCERT_NAME_cmp
961688d1		f_nearbyintf
9616e336		_FHypot
96328741	sysPrxForUser	_sys_process_at_Exitspawn
9638f766	cellHttp	cellHttpInitCookie
9647570b	sys_net	sendto
964ac044		creall
964cd1b8	cellRec	cellRecStart
96634e42		_ZNKSt9bad_alloc4whatEv
9663a44b	cellSearchUtility	cellSearchGetContentInfoByContentId
967a162b	sys_fs	cellFsFsync
969fc5f7	cellJpgEnc	cellJpgEncClose
96a06212	sceNpTus	sceNpTusSetMultiSlotVariableVUserAsync
96b6baa6		spu_thread_read_mem
96bc2578		_Znajj
96c07adf	cellSysmodule	cellSysmoduleFinalize
96d1b95e		log2f4fast
96e1e748		tls_mutex_attr
96e6303b		_WStoxflt
96ea4de6		wctomb
9700d9cd		clogf
970a3432		cacosh
970d4c22	cellFont	cellFontGraphicsSetupDrawContext
972ab46c	sceNpCommerce2	sceNpCommerce2GetContentInfo
97409f67	cellSpursJq	cellSpursJobQueueSemaphoreTryAcquire
975d4824	cellAuthDialogUtility	cellAuthDialogClose
9763e962	cellUsbd	cellUsbdClosePipe
97670a90	cellUsbPspcm	cellUsbPspcmGetAddr
9768b6d3	cellL10n	UTF32toUTF8
976ca5c2	cellJpgDec	cellJpgDecOpen
97896359		isspace
97911f5f		_ZNSt15basic_streambufIcSt11char_traitsIcEE5uflowEv
9794bb53	sys_lv2dbg	sys_dbg_get_rwlock_information
97a2f6c8	cellSpurs	cellSpursJobHeaderSetJobbin2Param
97b2da6a	cellSysutilAvc2	cellSysutilAvc2LeaveChatRequest
97b95244	cellFont	cellFontGlyphRenderImageHorizontal
97cf128e	cellUsbd	cellUsbdControlTransfer
97e4d75f	libmixer	cellSSPlayerCreate
97f9fbe5	cellHttpUtil	cellHttpUtilCopyHeader
97ff2af1	cellAdec	cellAdecGetPcm
9800573c		_WLdtob
980855ac	cellHttp	cellHttpDestroyClient
980d3ea7		_Getfld
98203e3c	cellSpursJq	_cellSpursJobQueuePushJobBody2
9825a0fc	sceNpCommerce2	sceNpCommerce2DoProductBrowseStartAsync
983be7fc	cellSpursJq	_cellSpursCreateJobQueueWithJobDescriptorPool
983fb9aa	cellGcmSys	cellGcmSetWaitFlip
984ce3d7		_ZNSt8numpunctIcED1Ev
9851f805	sceNp	sceNpScoreTerm
985fc057		_Dbl
9874020d	cellL10n	sjis2eucjp
987e260e	cellSheap	cellKeySheapQueueNew
9886810c		_FDnorm
9891bf45		_ZNKSt7_MpunctIwE16do_thousands_sepEv
98947a6e	cellMusicUtility	cellMusicSetPlaybackCommand2
9897fbd1	cellSail	cellSailPlayerRemoveDescriptor
98ac5524	cellFont	cellFontGetFontIdCode
98ce061c	cellHttp	cellHttpClientGetMinSslVersion
98d5b343	cellSpurs	cellSpursShutdownWorkload
98d8e375	libsnd3	cellSnd3SMFStop
98db2f48	cell_FreeType2	FT_Free
98f0eeab		raw_spu_write_ulong
98f74c9a	sceNp2	sceNpMatching2SignalingGetLocalNetInfo
99040a1d	cell_FreeType2	FT_Remove_Module
99316997	cellSpursJq	_cellSpursJobQueuePushBody
99406d0b	sys_fs	cellFsChmod
9949bf82	cellSysutil	cellGameDataExitBroken
996f7cf8	sysPrxForUser	_sys_strncat
99782342		strncasecmp_ascii
9997e6b6	cellSysutil	cellSysutilGameDataAssignVmc
999c0dc5	cellSailRec	cellSailFeederAudioNotifySessionEnd
99a6c261		catanf
99a72146		vsnprintf
99ab1a26	cellNetCtl	cellGameUpdateInit
99ac9952	sceNp	sceNpCommerceSetDataFlagStart
99b13034	cellRtc	cellRtcSetTick
99b38ce7		wmemmove
99c228fc		roundl
99c88692	sysPrxForUser	_sys_strcpy
99d397ac	cellGcmSys	cellGcmGetReport
99efe171	cellAtrac	cellAtracIsSecondBufferNeeded
99fb73d1	cellAtrac	cellAtracGetBufferInfoForResetting
9a0159af	cellGcmSys	cellGcmGetReportDataAddress
9a0e7d23	cellL10n	UCS2toEUCCN
9a13d6b8	cellL10n	UTF8stoUHCs
9a194306		_ZNSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE5_InitERKSt8_Locinfo
9a318259	sys_net	sys_net_set_lib_name_server
9a449047		_ZNSt7_MpunctIwEC2Ejb
9a556a5f	cellFontFT	FTFaceH_Close
9a62982a	sys_net	_sys_net_lib_sync_wait
9a71e740	cellSailRec	cellSailComposerGetStreamParameter
9a72059d	cellL10n	EUCKRtoUCS2
9a72232d	sceNpClans	sceNpClansCreateRequest
9a7a71b5	cell_FreeType2	FT_Get_WinFNT_Header
9a81e583		fmodf
9a87bb3a		_Getmbcurmax
9aa6a321	cellRudp	cellRudpAccept
9aa7a8b3		_ZNSt10istrstreamD2Ev
9ab20793	cellPamf	cellPamfReaderGetStreamTypeAndChannel
9abe8c74		wprintf
9ad7fbd1	sceNp	sceNpSignalingGetLocalNetInfo
9adae986	cellSsl	SSLCERT_NAME_get_entry_count
9ade62e5	cellDtcpIpUtility	cellDtcpIpInitialize
9aeb5432	cellSpurs	cellSpursBarrierGetTasksetAddress
9af30eaf		casin
9afa5d71		_ZNSt10money_baseD2Ev
9b1210c6	cellL10n	UTF32toUTF16
9b244272	cellCelpEnc	cellCelpEncWaitForOutput
9b4e3a74	cellJpgEnc	cellJpgEncWaitForOutput
9b5358f9		_ZNKSt7_MpunctIcE16do_positive_signEv
9b820047	sceNpClans	sceNpClansInit
9b882495	sys_fs	cellFsGetDirectoryEntries
9b9714a4	libgem	cellGemClearStatusFlags
9b98d258	cellCamera	cellCameraRemoveNotifyEventQueue
9ba3e97f	sceNp	_Z29_sce_np_sysutil_cxml_set_npidRN4cxml8DocumentERNS_7ElementEPKcPK7SceNpId
9ba451e4	cellGcmSys	cellGcmSetDefaultFifoSize
9bb876f4	cellSsl	SSL_CIPHER_get_bits
9bd1f890	sceNpTrophy	sceNpTrophyGetLatestTrophies
9c056962	sys_net	socket
9c300489	cellSpursJq	cellSpursJobQueueSetExceptionEventHandler
9c40d1f9		_ZNKSt8numpunctIwE16do_decimal_pointEv
9c486668		_ZNSt6locale7_Locimp9_MakexlocERKSt8_LocinfoiPS0_PKS_
9c7028a5		spu_thread_write_uint
9c8454c9		_LSnan
9c8be729	cell_FreeType2	FT_Outline_Check
9c8d3ff7	cellFont	cellFontGlyphGetOutlineVertexes
9c9605ee	sysPrxForUser	sys_rsxaudio_start_process
9c9d7b0d		strtold
9c9fe6a4	cellSysutil	cellWebBrowserConfigSetFunction
9ca9ffa7	cellSysutil	cellHddGameSetSystemVer
9cab08d1		spu_thread_write_int
9cac2085	sceNpClans	sceNpClansChangeMemberRole
9cb12c89	cellOskExtUtility	cellOskDialogExtDisableHalfByteKana
9cb73ee0		_ZSt6_ThrowRKSt9exception
9cbce3f2	sceNp2	sceNpMatching2CreateContext
9cc0cf44	sceNpTus	sceNpTusSetDataVUserAsync
9ccdcc95	cellPngDec	cellPngDecReadHeader
9cd8135b	cellL10n	EUCCNstoUCS2s
9cde07cc	sceNpCommerce2	sceNpCommerce2GetProductInfoListStart
9ce52809	cellL10n	SBCSstoUCS2s
9ce5ac0b	sceNpPlus	sceNpManagerIsSP
9cf1ab77	cellL10n	UTF8stoJISs
9cfc0eaf		_ZNSiD1Ev
9d0f4af1	cellVoice	cellVoiceSetPortAttr
9d11991d	libmedi	cellMediatorGetProviderUrl
9d140351		_Destroytls
9d14dc46	cellL10n	ToSjisKata
9d2ec4ff		sys_process_spawn
9d30bdce	cellSail	cellSailSourceInitialize
9d3c0f81	sysPrxForUser	sys_mempool_destroy
9d6a8167		_ZNSbIwSt11char_traitsIwESaIwEE5eraseEjj
9d6af72a	cellSysutil	cellMsgDialogProgressBarSetMsg
9d74740f	cell_FreeType2	FT_Get_Sfnt_Name
9d792718	cellFontFT	FTFaceH_SetCompositeCodes
9d98afa0	cellSysutil	cellSysutilRegisterCallback
9d9cb96b	sceNpCommerce2	sceNpCommerce2DestroyGetCategoryContentsResult
9da74bb6	cell_FreeType2	FT_Load_Char
9dafc0d9	cellRtc	cellRtcGetCurrentTick
9db622e8	sceNp2	sceNpAuthAbortOAuthRequest
9dbbe07d		_ZNKSt9money_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE8_GetmfldERS3_S5_bRSt8ios_base
9dc040e4		_Deletegloballocale
9dc04436	cellGcmSys	cellGcmBindZcull
9dcb4bcb		_ZNKSt8time_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE14do_get_weekdayES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateEPSt2tm
9dcbcb5d	cellSpurs	cellSpursAttributeEnableSystemWorkload
9dcde367	cellL10n	jis2eucjp
9ddb9dc3	sys_lv2dbg	sys_dbg_get_spu_thread_group_status
9dfdad46	cellSysutil	cellAudioOutUnregisterCallback
9e0623b5	sysPrxForUser	sys_game_watchdog_start
9e0fafd3	cellSysutilAvcExt	cellSysutilAvcExtStartMicDetection
9e19072b	cellFont	cellFontOpenFontMemory
9e1dff96	libgem	cellGemGetInfo
9e25c72d	cellFiber	_cellFiberPpuSchedulerAttributeInitialize
9e289062		_f_ceilf
9e2b935a	cell_FreeType2	FT_Get_Postscript_Name
9e33ab8f	cellScreenShotUtility	cellScreenShotEnable
9e3ada21		logl
9e3b1e16	cellFont	cellFontAdjustGlyphExpandBuffer
9e48e5dd	cellSsl	SSL_shutdown
9e4b1db8	cellAudio	cellAudioAdd2chData
9e67e0dd	cellSysutilAp	cellSysutilApGetRequiredMemSize
9e741d47		_ZNSsC1ERKSs
9e8130b6		ccos
9e9d7d42	cellPngDec	cellPngDecExtSetParameter
9eb084db	cellCelpEnc	cellCelpEncOpenEx
9eb25e00		strcoll
9eba183c	cell_FreeType2	FT_Library_Version
9ec52258	cellL10n	BIG5toUCS2
9ec88ae6		_ZNKSt5ctypeIwE10do_tolowerEPwPKw
9ee9f97e	sceNp	sceNpLookupTitleStorage
9eee5387		truncate64
9ef60bf3		_ZNKSt5ctypeIwE10do_tolowerEw
9f03dd3e		lgammaf
9f04f7af	sysPrxForUser	_sys_printf
9f0efc6e		exp2l
9f1795df	cellVpost	cellVpostOpenExt
9f18429d	sysPrxForUser	sys_prx_start_module
9f46f5a4		tgammaf
9f4beb25	cellSsl	SSL_write
9f528cd3		_ZNKSt7codecvtIccSt9_MbstatetE6do_outERS0_PKcS4_RS4_PcS6_RS6_
9f65bd34		fdimf4
9f67bfbd	sceNpTus	sceNpTusGetFriendsVariableAsync
9f70c475	cellVoice	cellVoiceDeletePort
9f72add3	cellSpurs	cellSpursJoinTaskset
9f78f052		cos
9f950780	sysPrxForUser	sys_game_get_rtc_status
9f951810	sys_fs	cellFsAioFinish
9f959451		_ZNSt13basic_istreamIwSt11char_traitsIwEED1Ev
9faa12be	cellSysutilAvconfExt	cellVideoOutConfigure2
9facb533		_ZNSt13messages_baseD1Ev
9fb97b10	cellSysutil	cellWebBrowserNavigate2
9fc527e3	cellSsl	SSL_get_version
9fcb567b	cellSpurs	cellSpursGetTasksetInfo
9fd2eea9		_ZNSt8_LocinfoC2EiPKc
9fd61d8e	libad_async	sceAdAsyncFlushReports
9fded78a		_acosf4
9fef70c2	cellSpurs	cellSpursJobChainAttributeSetName
9ff08d57		_Clearlocks
a0160c30		_copysignf4
a01ee33a	sys_fs	cellFsRegisterConversionCallback
a03ef587	libgem	cellGemPrepareCamera
a0661626	cellMusicUtility	cellMusicSetPlaybackCommand
a07c3d2f	cellRtc	cellRtcFormatRfc2822LocalTime
a0ab76d5		_absi4
a0bc0efb		mallinfo
a0d463c0	cellL10n	UCS2toGBK
a0d9223c	cellHttp	cellHttpTransactionCloseConnection
a0ddba8e		_Stoulx
a114ec67	cellGcmSys	cellGcmMapMainMemory
a11552f6	cellSysutil	cellSysutilGetBgmPlaybackStatus
a11ba28b	cell_FreeType2	FT_New_Library
a121a224	cellSpurs	cellSpursTaskAttributeSetExitCodeContainer
a146a143	sysPrxForUser	sys_mempool_allocate_block
a14c6000	libmedi	cellMediatorReliablePostReports
a15f35fe	sceNp	sceNpBasicGetPlayersHistoryEntryCount
a165daae	cellFont	cellFontGetRenderScalePoint
a1709abd	sceNp	sceNpManagerGetEntitlementById
a193143c	cellSysmodule	cellSysmoduleSetMemcontainer
a19fb9de	cellL10n	UTF16toUTF32
a1b25841	cellSheap	cellKeySheapInitialize
a1c6fc55		_ZNSt13basic_filebufIwSt11char_traitsIwEE7_UnlockEv
a1dbb466		_Gettime
a1de25c2		_ZTv0_n12_NSt10ostrstreamD1Ev
a1f9eafe	sysPrxForUser	_sys_sprintf
a20827a8		ctanl
a21aa896	libvdec	cellVdecGetPictureExt
a22d5dda		_ZNSt8messagesIcED0Ev
a26a2e9c	cell_FreeType2	FT_Alloc
a26aa437	cellSysutilAvc2	cellSysutilAvc2IsMicAttached
a2720df2	cellSysutil	cellSysutilPacketWrite
a27c95ca	cellFiber	cellFiberPpuUtilWorkerControlFinalize
a284bd1d	sceNp	sceNpMatchingSetRoomSearchFlag
a285139d	sysPrxForUser	sys_spinlock_lock
a2945229		_WGetint
a297525e	cellSysutil	_cellSysutilGetSystemParamInt
a298cad2	cellL10n	l10n_convert_str
a29ca82e	cell_FreeType2	FT_Get_X11_Font_Format
a2b01449	sceNp2	sceNpMatching2GetSignalingOptParamLocal
a2b22757	sys_net	sys_netset_if_up
a2b8af7c	cellVideoPlayerUtility	cellVideoPlayerStartThumbnail
a2c7ba64	sysPrxForUser	sys_prx_exitspawn_with_level
a2c81938		_LSin
a2d4189b	cellDmux	cellDmuxQueryAttr
a2d6cbd2	sys_lv2dbg	sys_dbg_get_semaphore_information
a2fd0ec5		_ZNSt13basic_filebufIcSt11char_traitsIcEE9pbackfailEi
a30d4797		wcstoll
a322db75	cellSysutil	cellVideoOutGetResolutionAvailability
a328cc35	sys_io	cellMouseGetRawData
a330ad84	sysPrxForUser	sys_prx_load_module_on_memcontainer_by_fd
a342a73f	cellMinisSaveData	cellMinisSaveDataListSave
a3440924		closedir
a3457869	cellHttpUtil	cellHttpUtilParseProxy
a34c4b6f	cellHttp	cellHttpClientSetHeader
a34fa0eb	cellL10n	EUCJPstoJISs
a35033e8		_ZNKSt5ctypeIwE8do_widenEPKcS2_Pw
a36335a5	cellSysutil	cellSysutilDisableBgmPlaybackEx
a37c3e51		_ZNKSt5ctypeIwE8do_widenEc
a37fed15	cellSail	cellSailFutureSet
a397d042	sys_fs	cellFsLseek
a39fe9dc	cellHttp	cellHttpEndCache
a3abfadb	sceNpTus	sceNpTusGetMultiSlotDataStatusVUser
a3da58f6		rand_real1_TT800
a3db855c	cellRudp	cellRudpPollControl
a3e3be68	sysPrxForUser	sys_ppu_thread_once
a3f5c3b2		_ZNSt9strstreamD2Ev
a400d82e	cellSync2	cellSync2MutexLock
a4088179	cellUsbd	cellUsbdRegisterCompositeLdd
a41342dc	cellFont	cellFontGraphicsGetFontRGBA
a41ef7e8	cellGcmSys	cellGcmSetFlipHandler
a42ac07a	cellMic	cellMicOpenRaw
a433147a		_ZNSt8messagesIcE7_GetcatEPPKNSt6locale5facetE
a445cd55	cellRemotePlay	cellRemotePlayGetPeerInfo
a4578433		fmin
a4599cf3	cellFiber	cellFiberPpuWaitFlag
a45a0313		mspace_create
a464c70a		_ZNKSt9money_putIwSt19ostreambuf_iteratorIwSt11char_traitsIwEEE6do_putES3_bRSt8ios_basewRKSbIwS2_SaIwEE
a46a70a1		atanhl
a47c09ff	cellGcmSys	cellGcmSetFlipStatus
a483d50d		_rv2d
a48be428	cellSail	cellSailMp4TrackGetTrackInfo
a4a5ddb4	cellUsbPspcm	cellUsbPspcmCancelBind
a4a9a309	cellMPL1dec	_SceAdecCorrectPtsValue_mpmcl1
a4afeb98	cell_FreeType2	FT_Stroker_BeginSubPath
a4bfae51	cellJpgEnc	cellJpgEncOpen
a4c9ba65	cellAudio	cellAudioCreateNotifyEventQueueEx
a4ca5cf2		llroundf
a4dd11cc	cellSysutil	cellWebBrowserConfigGetHeapSize
a4e6c423	cell_FreeType2	FT_Select_Charmap
a4ed7dfe	cellSysutil	cellSaveDataDelete
a4f6a919		_ZThn8_NSdD1Ev
a4f73351	cellFontFT	FTFaceH_GetBoundingBoxMinY
a50777c6	sys_net	shutdown
a5146299	cellL10n	UTF8stoARIBs
a5151b13	cellGcmSys	cellGcmSetFlipStatus2
a52d2ae4	cellMic	cellMicGetType
a5306edb		_ZNSt10moneypunctIwLb1EED1Ev
a5362e73	cellSync	cellSyncQueueClear
a53800c2		_malloc_finalize_lv2
a53d12ae	cellGcmSys	cellGcmSetDisplayBuffer
a547adde	cellGcmSys	cellGcmGetControlRegister
a562099c		_ZNSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEED1Ev
a56557b6		catan
a568db82		spu_thread_read_ushort
a57cc615		iswspace
a58943f8	cellSysutil	cellWebBrowserCreateWithRect2
a58c1554	cell_FreeType2	FT_List_Iterate
a58df87f	cellSync	cellSyncQueueTryPop
a592cd2f	libmixer	cellSSPlayerStop
a5a863fe	sceNpCommerce2	sceNpCommerce2SetBGDLAvailability
a5a86557	sys_net	sys_net_get_test_param
a5bc0e19		getchar
a5bccb47	cellSubDisplay	cellSubDisplayStart
a5cdf57e	cellPngDec	cellPngDecGetsPLT
a5d06bf0	sysPrxForUser	sys_prx_get_module_list
a5d0b260		acoshl
a5dacf92	cellSsl	ERR_get_error
a5e1fa60	cellNetCtl	cellGameUpdateCheckStartWithoutDialogAsync
a5f12145	cellSysutil	cellWebBrowserCreate2
a5f85e4d	sys_io	cellKbSetCodeType
a60023ef	cell_FreeType2	FT_Outline_New
a6004249	cellFiber	cellFiberPpuJoinFiber
a609f3e9	cellL10n	JISstoEUCJPs
a60ff5c9	cellL10n	EucJpHan2Zen
a61674a4	libsynth2	cellSoundSynth2Note2Pitch
a6463518		__rename
a650df19		toupper
a65886b8		_Findloc
a65ce0f8	cellCamera	cellCameraResetPost
a6669751	cellSync	cellSyncRwmTryRead
a69c749c	cellSync2	cellSync2MutexTryLock
a6a31a38	sceNpClans	sceNpClansCreateClan
a6b180ac	cellGcmSys	cellGcmGetReportDataLocation
a6dc25d1	cellFont	cellFontSetupRenderEffectWeight
a6eb0b62	cell_FreeType2	FT_Get_Kerning
a6ec00f4	cell_FreeType2	FT_Add_Module
a700bc7d		_ZNKSt7codecvtIwcSt9_MbstatetE6do_outERS0_PKwS4_RS4_PcS6_RS6_
a703a51d	sys_io	cellPadGetInfo2
a70737da	cellRudp	cellRudpFlush
a713f8cf		modf
a72a7595		calloc
a73bf47e	cellSpurs	_cellSpursWorkloadFlagReceiver
a742c04e	cell_FreeType2	FT_OpenType_Validate
a74e5a27		_ZNKSt6localeeqERKS_
a755b005	cellHttp	cellHttpSendRequest
a75640e8	cellGcmSys	cellGcmUnbindZcull
a7658186		log1pf4
a765d029	sys_net	sys_net_get_sockinfo_ex
a789e631	cellSpurs	cellSpursShutdownTaskset
a797790f		wcsstr
a7978f59	cellJpgDec	cellJpgDecCreate
a7993bf3	sceNpTus	sceNpTusAddAndGetVariableVUserAsync
a79c4516		_ZNSt15basic_streambufIcSt11char_traitsIcEED0Ev
a7a0045a	cellSsl	SSLCERT_get_issuer_name
a7a090e5	sceNp	sceNpScorePollAsync
a7a94892	cellSpurs	cellSpursJoinTask2
a7b2103a	cellFont	cellFontDelete
a7bff757	sceNp	sceNpManagerGetStatus
a7c066de	cellSpurs	cellSpursJoinJobChain
a7d7329c	libsnd3	cellSnd3VoiceSetSustainHold
a7ede268	cellGcmSys	cellGcmReserveIoMapSize
a7f9e716	cellSpurs	cellSpursGetWorkloadData
a7fabf4d	sceNpTrophy	sceNpTrophyTerm
a7fd2f5b	cellCamera	cellCameraSetNotifyEventQueue2
a80bf223	cellGame	cellGameGetLocalWebContentPath
a823836b		ilogb
a82d70da		_Tlsget
a835be11		__cxa_atexit
a839a4d9	cellSpurs	cellSpursAttributeSetSpuThreadGroupType
a849d0a7	cellSail	cellSailPlayerOpenEsUser
a84fbc36	cellPesmUtility	cellPesmGetSinf
a84fd3c3	sysPs2Disc	sysPs2Disc_A84FD3C3
a85a4951	sceNp	sceNpCommerceGetSkuDescription
a8615dc8	cellMusicDecodeUtility	cellMusicDecodeFinalize
a86b28e3	cellRudp	cellRudpGetSizeWritable
a874036a		wcstof
a876c911	cellOvis	cellOvisInitializeOverlayTable
a881b744	cellMusicDecodeUtility	cellMusicDecodeRead
a885cc9b	cellFont	cellFontOpenFontset
a8a6f615		TlsSetValue
a8afa7d4	sceNp	sceNpBasicGetCustomInvitationEntryCount
a8b07f1b		wmemcpy
a8c16038		_FDsign
a8cf8451	sceNp	sceNpSignalingDestroyCtx
a8d180e8		_Cbuild
a8d907ff		_LErf_small
a8dc0efa	cellSysutilAvc2	cellSysutilAvc2CreateWindow
a8ece2e0		_ZSt9use_facetISt10moneypunctIwLb0EEERKT_RKSt6locale
a8f64fdb		_ZNKSt5ctypeIcE10do_tolowerEPcPKc
a8fae920	cellFont	cellFontGlyphGetOutlineControlDistance
a9072dee	cellSync	cellSyncMutexInitialize
a90c4ff2		_ZNSt8time_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE7_GetcatEPPKNSt6locale5facetE
a9116516		_ZNSs6appendEjc
a91b0402	cellGcmSys	cellGcmSetVBlankHandler
a92bcc85		cabs
a931356e	cellMinisSaveData	cellMinisSaveDataListAutoSave
a94be0fa		_ZNSt13basic_filebufIwSt11char_traitsIwEE9_EndwriteEv
a957adcc		_ZNKSt5ctypeIcE9do_narrowEPKcS2_cPc
a963619c	cellL10n	isEucJpKigou
a971e5a3	cellSysutil	_ZN8cxmlutil8GetFloatERKN4cxml7ElementEPKcPf
a975ebb4	sceNpCommerce2	sceNpCommerce2GetProductInfoCreateReq
a985a03b	cellPesmUtility	cellPesmStartMovieRec
a9879a33	sysPrxForUser	sys_rsxaudio_create_connection
a9a079e0	sys_net	inet_aton
a9a439e0	cellSysutil	cellWebBrowserConfigSetUnknownMIMETypeHook2
a9a76fb8	cellL10n	UCS2toUTF8
a9b04535	fs_utility_init	fs_utility_init_A9B04535
a9b0c1d9	cellSysutil	cellGameDataGetSizeKB
a9b62ac8	cellSysutil	cellWebBrowserConfigSetViewRect2
a9e039c4		erfcf
a9e5bb16		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERm
a9e6103e	sceNp2	sceNpMatching2RegisterSignalingCallback
a9e81214	cellJpgEnc	cellJpgEncEncodePicture
a9f5b75c	cellSysutilAvc2	cellSysutilAvc2GetSpeakerMuting
a9f68eff		qsort
a9f703e3	cellJpgDec	cellJpgDecExtOpen
a9f945b3	sceNpCommerce2	sceNpCommerce2DoProductCodeFinishAsync
aa16695f	sceNp	sceNpDrmProcessExitSpawn
aa1d1f57	cellImeJpUtility	cellImeJpBackspaceWord
aa1e687d		isgraph
aa266d35		_malloc_init
aa2a3287	cellImeJpUtility	cellImeJpShortenConvertArea
aa355278	cellSync	cellSyncLFQueueInitialize
aa3b4bcd	sys_fs	cellFsGetFreeSize
aa520d9f		_ZNSt6locale7_Locimp7_AddfacEPNS_5facetEj
aa6269a8	cellSpurs	cellSpursInitializeWithAttribute
aa6c2c43	sceNp2	sceNpMatching2ClearEventData
aa6d9bff	sysPrxForUser	sys_prx_load_module_on_memcontainer
aa7912b5	sceNpClans	sceNpClansKickMember
aa860d4c		_Wctype
aa9635d7		strcat
aa9ed7ff	sceNpSns	sceNpSnsFbCheckConfig
aaa270dc		_LCdivcr
aabeb869	cellHttpUtil	cellHttpUtilSweepPath
aadb7c12	sceNp2	sceNp2Term
aae64804		_ZNSt8ios_base8_FindarrEi
aafa17b8	cellSail	cellSailPlayerIsPaused
ab1c55ab	cellHttp	cellHttpClientSetPerHostPoolSize
ab211d97		_ZNKSt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEE6do_putES3_RSt8ios_basecb
ab377381		log2f
ab447704	sys_net	sys_net_open_dump
ab475d53	sys_lv2dbg	sys_dbg_set_mask_to_ppu_exception_handler
ab4c7ca1		_CWcsxfrm
ab5832fd		_ZNSt10money_baseD1Ev
ab6b6dbf	cellAtrac	cellAtracGetLoopInfo
ab77019f		fstat
ab779874		module_stop
aba1c563	cellFiber	cellFiberPpuContextRun
abb1b16e	libmixer	cellSurMixerUtilNoteToRatio
abb8cc3d	cellVpost	cellVpostExec
abc27420		wcstoul
abc3cd2c	cellSysutil	cellStorageDataExport
abcb26a1	sys_net	sys_netset_get_status
abd92bcc		_ZNSt7collateIwE7_GetcatEPPKNSt6locale5facetE
abdc2b49		_ZNSt9money_getIwSt19istreambuf_iteratorIwSt11char_traitsIwEEE7_GetcatEPPKNSt6locale5facetE
abdccc7a		f_atan2f
abe090e3	cellUsbPspcm	cellUsbPspcmBind
abf629c1	cellKey2char	cellKey2CharOpen
ac14b8e3	cellDtcpIpUtility	cellDtcpIpGetDecryptedData
ac16777e	cellSysutil	cellWebBrowserConfigSetStatusHook2
ac170042	cellSysutilAvc2	cellSysutilAvc2ShowWindow
ac495eb8	libad_core	sceAdGetAssetInfo
ac58ad2b	cellSysutil	cellSysutilEnableBgmPlaybackEx
ac5ba03a	cellMic	cellMicGetSignalAttr
ac66568c	sceNp	sceNpMatchingCreateCtx
ac6693d8	cellImeJpUtility	cellImeJpModeCaretRight
ac6c23c0		_ZNKSt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEE6do_getES3_S3_RSt8ios_baseRNSt5_IosbIiE8_IostateERy
ac6fc404	sysPrxForUser	sys_ppu_thread_unregister_atexit
ac758d20		wmemcmp
ac77eb78	cellUsbd	cellUsbdBulkTransfer
ac78c1f3	sceNpCommerce2	sceNpCommerce2GetContentRatingInfoFromCategoryInfo
ac893127		fgetc
ac98b03a	sceNp2	sceNpMatching2GetUserInfoList
ac9c3b1f	cellSail	cellSailDescriptorGetCapabilities
