pup_sha256	ordinal	selector_slot	packet	class	target
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	635	r3	28	implemented	0x8000000000116fdc
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	0	implemented	0x80000000001164cc
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	1	implemented	0x80000000001166a4
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	2	implemented	0x8000000000116620
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	3	implemented	0x8000000000116734
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	4	implemented	0x800000000011660c
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	5	implemented	0x800000000011659c
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	638	r3	6	implemented	0x800000000011653c
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	696	r3	0	implemented	0x8000000000124580
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	696	r3	1	implemented	0x80000000001246bc
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	696	r3	2	implemented	0x800000000012463c
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	696	r3	3	implemented	0x8000000000124728
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	696	r3	4	implemented	0x80000000001245f8
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	721	r3	0	implemented	0x80000000001482c8
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	721	r3	1	implemented	0x8000000000148338
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	721	r3	2	implemented	0x8000000000148320
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	721	r3	3	implemented	0x8000000000148300
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	721	r3	4	implemented	0x80000000001482e4
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	4	implemented	0x8000000000147fb4
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	5	implemented	0x8000000000148158
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	6	implemented	0x8000000000148138
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	7	implemented	0x8000000000148118
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	8	implemented	0x8000000000148104
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	9	implemented	0x800000000014818c
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	10	implemented	0x8000000000148180
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	11	implemented	0x80000000001481ec
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	12	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	13	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	14	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	15	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	16	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	17	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	18	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	19	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	20	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	21	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	22	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	23	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	24	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	25	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	26	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	27	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	28	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	29	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	30	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	31	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	32	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	33	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	34	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	35	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	36	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	37	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	38	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	39	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	40	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	41	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	42	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	43	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	44	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	45	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	46	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	47	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	48	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	49	implemented	0x8000000000147f84
a5814c537e7f6e58cf4a496be6e200f4e3246579e63bd352773fb087481346c2	722	r3	50	implemented	0x8000000000147f84
